Hist,count
f879,1
1dddf,1
1dddc,1
f972,1
1ddbb,1
1dc02,1
21c29,1
2226d,1
e0e0,1
2221b,1
221b6,1
21fd5,1
21f1a,1
21def,1
21d93,1
21c63,1
2231d,1
219cf,1
2195e,1
e0f1,1
21841,1
214bd,1
21065,1
20fca,1
20f8f,1
20f87,1
23355,1
23fd2,1
23e6a,1
23d55,1
dae5,1
23b13,1
def5,1
238ab,1
237bd,1
2351b,1
e395,1
23253,1
22ffe,1
22d55,1
22aab,1
2276f,1
dffe,1
226db,1
226b7,1
2257f,1
efff,1
eeb1,1
ef01,1
1ffcf,1
ef73,1
ef7d,1
1ffaa,1
efa9,1
1ff79,1
1ff6b,1
ee95,1
1fefe,1
f023,1
1fed7,1
1fe7f,1
1fe0f,1
1fdfd,1
1fdf2,1
1fdef,1
1fd01,1
203ba,1
20eff,1
20e0b,1
20872,1
207e5,1
20781,1
20540,1
20420,1
203fe,1
203f7,1
1be2d,1
203b0,1
ec4f,1
2037c,1
201bf,1
edf1,1
edf8,1
edff,1
1fffa,1
10432,1
10207,1
10210,1
15556,1
102fe,1
15554,1
15553,1
103bf,1
1554c,1
15531,1
1555c,1
153ff,1
153f0,1
153e5,1
10655,1
152fb,1
15186,1
14ffd,1
14fc0,1
14f8e,1
155e6,1
15795,1
1577f,1
fffe,1
156c9,1
155ff,1
ffff,1
155fb,1
10150,1
155f5,1
107c3,1
155d5,1
155bf,1
155be,1
155bd,1
1559e,1
1017f,1
101be,1
101bf,1
101c1,1
11f2e,1
12a8e,1
125ff,1
10c95,1
12499,1
10caf,1
12186,1
120de,1
11fe9,1
11f35,1
12aab,1
10ef7,1
11caf,1
11c71,1
10efa,1
1135b,1
11136,1
1111d,1
11113,1
110db,1
13e51,1
14f07,1
14f01,1
14bef,1
144af,1
13ffc,1
13feb,1
13fdd,1
13fc5,1
13f03,1
1579a,1
13c3f,1
13c3b,1
13c37,1
137bf,1
13335,1
12fef,1
12fa5,1
12bff,1
12bd0,1
ff4b,1
19e1f,1
19e0f,1
19dbb,1
19d55,1
19cf0,1
19bfd,1
19bfc,1
feff,1
197fd,1
19e32,1
1929f,1
18fe1,1
18b55,1
189f7,1
1894f,1
187f0,1
18657,1
18455,1
17ffe,1
1affd,1
1be01,1
1bdea,1
1bdc4,1
1bdbd,1
1bbfd,1
f9bf,1
faf1,1
fb7f,1
1b249,1
17ffb,1
1afdd,1
1aaad,1
1aa83,1
1a7db,1
fd7a,1
fdc0,1
1a1df,1
1a195,1
fdfb,1
15fcf,1
16fcf,1
16f55,1
16d55,1
16bf7,1
168ff,1
fff1,1
166ff,1
166d7,1
16295,1
17021,1
15f7f,1
15e8e,1
15e68,1
15c93,1
15bdf,1
fffb,1
157fd,1
157d6,1
157a5,1
17d0e,1
ff99,1
17fa1,1
ff9f,1
17f40,1
17f3d,1
17ee5,1
17ee0,1
17e87,1
ffbe,1
23fe5,1
17ca9,1
17b80,1
17af1,1
