schema_version,rnf_name,rnf_node_id,status,transaction_channel,transaction_type,opcode_hex,source_id,target_id,transaction_id,start_tick,end_tick,latency_ticks,chi_clock_period_ticks,terminal_channel,terminal_type,terminal_opcode_hex,retry_count,trace_start_tick,trace_stop_tick
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4396,2005899548,2006030208,130660,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4397,2006044108,2006344348,300240,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4398,2006373816,2006532276,158460,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4399,2006547288,2006681284,133996,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4400,2006691292,2006861428,170136,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4401,2006871436,2007042684,171248,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4402,2007056028,2007362384,306356,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4403,2007372392,2007513616,141224,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4404,2007523624,2007665404,141780,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4405,2007679860,2007883912,204052,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4406,2007893920,2008053492,159572,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4407,2008063500,2008223628,160128,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4408,2008258100,2008539436,281336,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4409,2008550000,2008702344,152344,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4410,2008717912,2008914180,196268,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4411,2008925856,2009050956,125100,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4412,2009065968,2009596948,530980,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4413,2009615296,2009768752,153456,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4414,2009785432,2009976696,191264,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4415,2009992820,2010195204,202384,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4416,2010207992,2010439844,231852,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4417,2010454856,2010660576,205720,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4418,2010675032,2010878528,203496,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4419,2010894652,2011197672,303020,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4420,2011212684,2011338340,125656,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4421,2011375592,2011629684,254092,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4422,2011642472,2011768128,125656,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4423,2011804268,2011951608,147340,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4424,2011964396,2012187908,223512,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4425,2012199028,2012404192,205164,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4426,2012414200,2012761144,346944,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4427,2012777824,2012905148,127324,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4428,2012939620,2013133664,194044,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4429,2013148120,2013322704,174584,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4430,2013359400,2013550108,190708,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4431,2013560116,2013816432,256316,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4432,2013828664,2013979340,150676,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4433,2013989904,2014301820,311916,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4434,2014316832,2014444156,127324,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4435,2014484744,2014686572,201828,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4436,2014696580,2014869496,172916,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4437,2014880616,2015032404,151788,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4438,2015043524,2015167512,123988,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4439,2015215328,2015358776,143448,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4440,2015371008,2015583956,212948,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4441,2015621208,2015878080,256872,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4442,2015890312,2016015968,125656,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4443,2016027088,2016234476,207388,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4444,2016243928,2016412396,168468,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4445,2016439640,2016653700,214060,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4446,2016663708,2016826060,162352,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4447,2016835512,2016982296,146784,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4448,2017023996,2017691196,667200,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4449,2017710100,2017836312,126212,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4450,2017852436,2018132660,280224,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4451,2018147672,2018386752,239080,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4452,2018407880,2018656968,249088,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4453,2018671980,2018902164,230184,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4454,2018917732,2019133460,215728,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4455,2019177940,2019433144,255204,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4456,2019443708,2019570476,126768,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4457,2019606060,2019785648,179588,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4458,2019798992,2019986364,187372,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4459,2020031400,2020164284,132884,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4460,2020192640,2020451180,258540,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4461,2020490100,2020663572,173472,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4462,2020675248,2020994392,319144,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4463,2021006068,2021132280,126212,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4464,2021172868,2021422512,249644,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4465,2021461988,2021589312,127324,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4466,2021599876,2021728868,128992,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4467,2021741656,2021927916,186260,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4468,2021937924,2022150316,212392,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4469,2022161436,2022508380,346944,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4470,2022161436,2022596784,435348,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4471,2022610128,2022738564,128436,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4472,2022750240,2022973752,223512,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4473,2023009336,2023250640,241304,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4474,2023278440,2023469148,190708,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4475,2023490276,2023704892,214616,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4476,2023733248,2023890596,157348,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4477,2023908944,2024186944,278000,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4478,2024200844,2024326500,125656,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4479,2024348184,2024574476,226292,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4480,2024591156,2024746280,155124,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4481,2024759068,2025168284,409216,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4482,2025180516,2025324520,144004,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4483,2025334528,2025501884,167356,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4484,2025514116,2025676468,162352,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551207,2025862728,2025862728,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551208,2025881076,2025881076,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4485,2025688144,2025921108,232964,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551210,2025922220,2025922220,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551211,2025940568,2025940568,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551213,2025979488,2025979488,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551214,2025998392,2025998392,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551215,2026016740,2026016740,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551216,2026035088,2026035088,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551217,2026053992,2026053992,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4486,2025935564,2026064000,128436,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551218,2026074008,2026074008,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551219,2026094580,2026094580,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551221,2026135168,2026135168,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551222,2026153516,2026153516,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4487,2026074008,2026200220,126212,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551224,2026271944,2026271944,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551225,2026289736,2026289736,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551226,2026309196,2026309196,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551227,2026328100,2026328100,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551228,2026348672,2026348672,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551229,2026367576,2026367576,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551230,2026386480,2026386480,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551231,2026405384,2026405384,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4488,2026216900,2026423732,206832,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551232,2026424844,2026424844,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551234,2026464876,2026464876,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551235,2026486004,2026486004,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551236,2026504908,2026504908,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551237,2026524368,2026524368,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551238,2026542716,2026542716,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551239,2026560508,2026560508,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4489,2026434852,2026577188,142336,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551240,2026578300,2026578300,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551241,2026596092,2026596092,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551242,2026616664,2026616664,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551244,2026653916,2026653916,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551245,2026671708,2026671708,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551246,2026690612,2026690612,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551247,2026708960,2026708960,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551248,2026728420,2026728420,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551249,2026748992,2026748992,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551250,2026767340,2026767340,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551251,2026786244,2026786244,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551252,2026805704,2026805704,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4490,2026613328,2026810152,196824,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551253,2026825720,2026825720,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551254,2026846292,2026846292,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551256,2026885212,2026885212,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551257,2026904116,2026904116,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551258,2026923020,2026923020,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551259,2026940812,2026940812,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551260,2026959160,2026959160,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551261,2026980844,2026980844,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4491,2026819604,2026993632,174028,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551262,2026998636,2026998636,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551263,2027015872,2027015872,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551264,2027035888,2027035888,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551266,2027074808,2027074808,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551267,2027093156,2027093156,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551268,2027109836,2027109836,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551269,2027129296,2027129296,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551270,2027147644,2027147644,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551271,2027168216,2027168216,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4492,2027015872,2027174332,158460,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551272,2027185452,2027185452,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551273,2027204356,2027204356,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551274,2027222148,2027222148,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551276,2027264404,2027264404,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551277,2027282752,2027282752,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551278,2027301100,2027301100,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551279,2027321116,2027321116,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551281,2027359480,2027359480,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551282,2027378940,2027378940,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551283,2027398400,2027398400,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551284,2027418416,2027418416,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551285,2027437320,2027437320,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551286,2027456224,2027456224,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551287,2027475684,2027475684,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551288,2027494588,2027494588,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551289,2027513492,2027513492,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4493,2027208248,2027524612,316364,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147551290,2027532396,2027532396,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
