pc,type,mispredicts,total,misPermil,dirMiss,tgtMiss,noPredMiss
42dba,0,0,1,0,0,0,0
42daa,2,0,1,0,0,0,0
42d8e,2,0,1,0,0,0,0
427d8,1,0,1,0,0,0,0
427be,0,0,1,0,0,0,0
427ae,2,0,1,0,0,0,0
4279a,2,0,1,0,0,0,0
4278c,2,0,1,0,0,0,0
4277e,2,0,1,0,0,0,0
43e12,0,0,5,0,0,0,0
4405e,0,0,20,0,0,0,0
44050,0,0,20,0,0,0,0
16380,2,0,1,0,0,0,0
43f76,4,0,10,0,0,0,0
43f6c,0,0,10,0,0,0,0
43f64,2,0,10,0,0,0,0
43f5c,0,0,10,0,0,0,0
43f54,2,0,10,0,0,0,0
43f36,2,0,10,0,0,0,0
43e2a,1,0,5,0,0,0,0
43e14,2,0,5,0,0,0,0
42776,0,0,1,0,0,0,0
43e0c,0,0,5,0,0,0,0
43df0,0,0,5,0,0,0,0
43d5e,4,0,6,0,0,0,0
43cd8,4,0,6,0,0,0,0
43cc8,2,0,6,0,0,0,0
43cc0,2,0,6,0,0,0,0
43cb8,2,0,6,0,0,0,0
43cac,0,0,6,0,0,0,0
43ca8,2,0,6,0,0,0,0
43ca0,0,0,6,0,0,0,0
4383e,2,0,8,0,0,0,0
3c6f0,4,0,9,0,0,0,0
3f6f0,2,0,174,0,0,0,0
3f6de,2,0,174,0,0,0,0
3f6d6,0,0,4,0,0,0,0
3f6cc,0,0,4,0,0,0,0
3f15a,4,0,1,0,0,0,0
3f128,2,0,1,0,0,0,0
3e5b6,4,0,6,0,0,0,0
3e5a8,0,0,6,0,0,0,0
3e554,0,0,6,0,0,0,0
3e528,2,0,6,0,0,0,0
3c6fe,4,0,9,0,0,0,0
3f718,4,0,4,0,0,0,0
3c640,4,0,10,0,0,0,0
3c638,2,0,10,0,0,0,0
3c62e,0,0,10,0,0,0,0
3c624,1,0,9,0,0,0,0
3c60a,4,0,3,0,0,0,0
3c5b0,0,0,3,0,0,0,0
3c59e,0,0,3,0,0,0,0
3c592,0,0,3,0,0,0,0
3c58e,2,0,3,0,0,0,0
3c588,0,0,3,0,0,0,0
3c57c,0,0,3,0,0,0,0
42646,2,0,1,0,0,0,0
42770,2,0,1,0,0,0,0
4274a,0,0,1,0,0,0,0
4273a,2,0,1,0,0,0,0
42730,0,0,1,0,0,0,0
4272a,2,0,1,0,0,0,0
42704,2,0,1,0,0,0,0
426d2,0,0,1,0,0,0,0
426ce,0,0,1,0,0,0,0
426c0,0,0,1,0,0,0,0
42660,4,0,1,0,0,0,0
42656,0,0,1,0,0,0,0
44064,2,0,20,0,0,0,0
42606,4,0,2,0,0,0,0
425f8,0,0,2,0,0,0,0
425d6,2,0,2,0,0,0,0
425d0,2,0,1,0,0,0,0
425b6,2,0,2,0,0,0,0
425b0,2,0,1,0,0,0,0
4259a,0,0,2,0,0,0,0
3f7d2,1,0,2,0,0,0,0
3f7c2,0,0,2,0,0,0,0
3f774,1,0,5,0,0,0,0
3f764,0,0,5,0,0,0,0
a41b8,0,0,6,0,0,0,0
c794e,2,0,1,0,0,0,0
c7936,2,0,1,0,0,0,0
c7550,2,0,1,0,0,0,0
c753c,0,0,1,0,0,0,0
c752c,2,0,1,0,0,0,0
bd6c8,1,0,85,0,0,0,0
a4a0c,1,0,10,0,0,0,0
a49f4,4,0,10,0,0,0,0
a49c8,0,0,10,0,0,0,0
a41e8,4,0,6,0,0,0,0
a41c6,2,0,6,0,0,0,0
a41bc,0,0,6,0,0,0,0
c7fe2,2,0,1,0,0,0,0
a4190,0,0,6,0,0,0,0
a4180,0,0,6,0,0,0,0
a417a,0,0,6,0,0,0,0
a4166,0,0,6,0,0,0,0
a382e,4,0,10,0,0,0,0
a3816,0,0,10,0,0,0,0
a3800,2,0,10,0,0,0,0
a37fc,0,0,10,0,0,0,0
a37dc,2,0,10,0,0,0,0
a37d4,0,0,10,0,0,0,0
a37ca,0,0,10,0,0,0,0
c8cbe,0,0,1061,0,0,0,0
c8dc8,0,0,1061,0,0,0,0
c8dbc,0,0,1061,0,0,0,0
c8db4,0,0,1061,0,0,0,0
c8dae,2,0,1061,0,0,0,0
c8d70,0,0,1,0,0,0,0
c8d32,1,0,530,0,0,0,0
c8d2c,2,0,530,0,0,0,0
c8d1c,1,0,1061,0,0,0,0
c8cdc,0,0,1061,0,0,0,0
c8cce,0,0,1061,0,0,0,0
c8cc4,0,0,1061,0,0,0,0
a37c6,0,0,10,0,0,0,0
c8cb2,0,0,1061,0,0,0,0
c8caa,4,0,1061,0,0,0,0
c8c88,0,0,1061,0,0,0,0
c8c78,2,0,1061,0,0,0,0
c8b30,1,0,9262,0,0,0,0
c8aba,4,0,9262,0,0,0,0
c8ab4,0,0,9262,0,0,0,0
c8aa4,0,0,9262,0,0,0,0
c8a9c,0,0,9262,0,0,0,0
c8a3c,0,0,9262,0,0,0,0
c8a30,0,0,9262,0,0,0,0
4bf34,0,0,42,0,0,0,0
4cdd0,4,0,1,0,0,0,0
4cd7c,4,0,1,0,0,0,0
4c48a,4,0,1,0,0,0,0
4c482,2,0,1,0,0,0,0
4c230,4,0,1,0,0,0,0
4c222,2,0,1,0,0,0,0
4c218,0,0,1,0,0,0,0
4c212,2,0,1,0,0,0,0
4bfc0,4,0,42,0,0,0,0
4bfae,0,0,42,0,0,0,0
4bf58,0,0,42,0,0,0,0
4ce3a,2,0,1,0,0,0,0
4bf10,1,0,49,0,0,0,0
4bf0c,1,0,26,0,0,0,0
4426c,4,0,5,0,0,0,0
44236,2,0,21,0,0,0,0
44226,1,0,5,0,0,0,0
4420a,0,0,5,0,0,0,0
440fa,1,0,5,0,0,0,0
440aa,4,0,80,0,0,0,0
44084,1,0,20,0,0,0,0
4407a,2,0,20,0,0,0,0
44074,2,0,20,0,0,0,0
4d084,0,0,27,0,0,0,0
a37c2,2,0,10,0,0,0,0
a37bc,0,0,10,0,0,0,0
a37b6,0,0,10,0,0,0,0
a37a0,0,0,10,0,0,0,0
a34c6,1,0,36,0,0,0,0
a34a8,0,0,36,0,0,0,0
a34a4,0,0,36,0,0,0,0
4d106,1,0,15,0,0,0,0
4d0fc,2,0,69,0,0,0,0
4d0f6,0,0,69,0,0,0,0
4d0b2,4,0,42,0,0,0,0
3c116,4,0,53,0,0,0,0
4d076,2,0,84,0,0,0,0
4d06e,0,0,84,0,0,0,0
4cf66,1,0,98,0,0,0,0
4cf34,4,0,171,0,0,0,0
4cf2c,0,0,171,0,0,0,0
4cf28,2,0,171,0,0,0,0
4ce9c,2,0,1,0,0,0,0
4ce8e,2,0,1,0,0,0,0
4ce7e,2,0,1,0,0,0,0
4ce6c,4,0,1,0,0,0,0
4ce42,2,0,1,0,0,0,0
31d1e,1,0,1,0,0,0,0
3282c,2,0,38,0,0,0,0
32810,0,0,36,0,0,0,0
3280c,0,0,4,0,0,0,0
321e0,4,0,4,0,0,0,0
321b4,2,0,4,0,0,0,0
321ae,0,0,4,0,0,0,0
32034,4,0,4,0,0,0,0
32014,2,0,4,0,0,0,0
3200e,0,0,4,0,0,0,0
31eea,4,0,14,0,0,0,0
31e64,4,0,14,0,0,0,0
31e1a,4,0,13,0,0,0,0
3284c,0,0,4,0,0,0,0
31d0a,2,0,1,0,0,0,0
31c52,4,0,16,0,0,0,0
31c22,0,0,16,0,0,0,0
31c14,0,0,16,0,0,0,0
31bfe,4,0,1,0,0,0,0
31bdc,2,0,1,0,0,0,0
311ca,1,0,7,0,0,0,0
311c0,2,0,7,0,0,0,0
311ae,2,0,7,0,0,0,0
311a2,4,0,7,0,0,0,0
31190,0,0,7,0,0,0,0
329c2,2,0,4,0,0,0,0
32b60,0,0,7,0,0,0,0
32b5c,2,0,7,0,0,0,0
32b40,0,0,7,0,0,0,0
32b38,0,0,7,0,0,0,0
32b28,2,0,7,0,0,0,0
32b22,2,0,7,0,0,0,0
32b06,0,0,8,0,0,0,0
32aec,0,0,7,0,0,0,0
32adc,0,0,7,0,0,0,0
32ad8,2,0,7,0,0,0,0
329c8,1,0,4,0,0,0,0
31162,2,0,7,0,0,0,0
329b2,2,0,4,0,0,0,0
329ac,0,0,4,0,0,0,0
32994,2,0,4,0,0,0,0
3298e,0,0,4,0,0,0,0
32976,2,0,4,0,0,0,0
328e6,4,0,4,0,0,0,0
328c6,0,0,4,0,0,0,0
32884,0,0,4,0,0,0,0
3287c,0,0,4,0,0,0,0
3286e,2,0,4,0,0,0,0
32864,0,0,4,0,0,0,0
3002e,1,0,19,0,0,0,0
30620,2,0,2,0,0,0,0
30600,0,0,2,0,0,0,0
3041a,4,0,22,0,0,0,0
30406,4,0,33,0,0,0,0
303f4,2,0,33,0,0,0,0
303e6,4,0,4,0,0,0,0
303d2,2,0,4,0,0,0,0
303c6,2,0,37,0,0,0,0
302bc,4,0,6,0,0,0,0
30296,2,0,6,0,0,0,0
30282,0,0,6,0,0,0,0
30646,0,0,2,0,0,0,0
2f85a,4,0,5,0,0,0,0
2f83a,0,0,5,0,0,0,0
2ed8c,4,0,5,0,0,0,0
2ed68,2,0,5,0,0,0,0
2d2a8,2,0,3,0,0,0,0
2d294,2,0,3,0,0,0,0
2d284,2,0,3,0,0,0,0
2d27e,2,0,3,0,0,0,0
2d278,4,0,5,0,0,0,0
2d266,0,0,5,0,0,0,0
2d232,2,0,5,0,0,0,0
30a3a,4,0,7,0,0,0,0
31142,2,0,7,0,0,0,0
3113e,0,0,7,0,0,0,0
30fcc,4,0,7,0,0,0,0
30fba,2,0,7,0,0,0,0
30fa4,0,0,7,0,0,0,0
30f7e,2,0,7,0,0,0,0
30f74,0,0,7,0,0,0,0
30df6,4,0,15,0,0,0,0
30dea,0,0,15,0,0,0,0
30dde,0,0,15,0,0,0,0
30dd0,0,0,15,0,0,0,0
32b6c,2,0,7,0,0,0,0
30a38,4,0,5,0,0,0,0
30a2e,4,0,29,0,0,0,0
3093a,4,0,54,0,0,0,0
3091c,2,0,54,0,0,0,0
3090e,2,0,54,0,0,0,0
3068a,1,0,2,0,0,0,0
30686,0,0,2,0,0,0,0
30682,0,0,2,0,0,0,0
30680,1,0,2,0,0,0,0
3066e,4,0,2,0,0,0,0
3065c,2,0,2,0,0,0,0
37abc,0,0,2,0,0,0,0
3be68,0,0,8,0,0,0,0
3be60,0,0,8,0,0,0,0
3be58,0,0,8,0,0,0,0
3be50,0,0,8,0,0,0,0
3be3e,0,0,8,0,0,0,0
3be28,2,0,12,0,0,0,0
3be0a,0,0,12,0,0,0,0
3bdca,0,0,12,0,0,0,0
381f8,4,0,2,0,0,0,0
381a6,2,0,2,0,0,0,0
37ae8,4,0,2,0,0,0,0
3be70,0,0,8,0,0,0,0
37ab0,2,0,2,0,0,0,0
37aaa,0,0,2,0,0,0,0
37a98,2,0,2,0,0,0,0
37a92,0,0,2,0,0,0,0
37a6e,2,0,2,0,0,0,0
37010,4,0,4,0,0,0,0
36fe4,2,0,4,0,0,0,0
36196,4,0,4,0,0,0,0
36162,2,0,4,0,0,0,0
348ae,4,0,14,0,0,0,0
34888,2,0,14,0,0,0,0
3bf80,2,0,25,0,0,0,0
3c0c8,2,0,53,0,0,0,0
3c0c2,2,0,53,0,0,0,0
3c0b2,0,0,53,0,0,0,0
3bfd4,4,0,12,0,0,0,0
3bfca,2,0,12,0,0,0,0
3bfc4,0,0,12,0,0,0,0
3bfbe,4,0,6,0,0,0,0
3bfae,1,0,326,0,0,0,0
3bfac,0,0,326,0,0,0,0
3bf92,1,0,4,0,0,0,0
3bf8e,4,0,29,0,0,0,0
34856,4,0,11,0,0,0,0
3bf78,2,0,25,0,0,0,0
3bf72,2,0,25,0,0,0,0
3bf70,0,0,25,0,0,0,0
3bf4c,2,0,4,0,0,0,0
3bf48,4,0,4,0,0,0,0
3bf32,0,0,4,0,0,0,0
3bf2e,0,0,4,0,0,0,0
3bf24,1,0,4,0,0,0,0
3bec8,1,0,8,0,0,0,0
3beb6,4,0,12,0,0,0,0
3be94,0,0,12,0,0,0,0
32c12,0,0,7,0,0,0,0
32e26,2,0,4,0,0,0,0
32e16,0,0,4,0,0,0,0
32e0c,2,0,4,0,0,0,0
32e06,0,0,4,0,0,0,0
32e02,2,0,3,0,0,0,0
32d80,2,0,4,0,0,0,0
32c46,2,0,4,0,0,0,0
32c40,0,0,4,0,0,0,0
32c3c,2,0,4,0,0,0,0
32c28,2,0,7,0,0,0,0
32c20,2,0,7,0,0,0,0
32e2a,0,0,4,0,0,0,0
32c06,0,0,7,0,0,0,0
32bda,0,0,7,0,0,0,0
32bd6,2,0,7,0,0,0,0
32bc8,0,0,7,0,0,0,0
32bc4,2,0,7,0,0,0,0
32bb6,0,0,7,0,0,0,0
32bb2,2,0,7,0,0,0,0
32ba6,0,0,7,0,0,0,0
32ba2,2,0,7,0,0,0,0
32b96,1,0,8,0,0,0,0
32b90,2,0,8,0,0,0,0
3458a,1,0,7,0,0,0,0
3482c,2,0,11,0,0,0,0
34820,0,0,11,0,0,0,0
3468e,4,0,7,0,0,0,0
34606,0,0,7,0,0,0,0
345f8,0,0,7,0,0,0,0
345ec,2,0,7,0,0,0,0
345da,2,0,7,0,0,0,0
345b4,2,0,7,0,0,0,0
345ac,2,0,7,0,0,0,0
345a6,0,0,7,0,0,0,0
34596,0,0,7,0,0,0,0
c8e0c,2,0,5318,0,0,0,0
34580,0,0,7,0,0,0,0
33134,0,0,8,0,0,0,0
33120,2,0,2,0,0,0,0
33020,2,0,7,0,0,0,0
33018,0,0,7,0,0,0,0
3300e,2,0,7,0,0,0,0
32e70,1,0,4,0,0,0,0
32e6c,2,0,4,0,0,0,0
32e60,2,0,4,0,0,0,0
32e58,0,0,4,0,0,0,0
32e54,2,0,4,0,0,0,0
