Hist,count
3f955,2
3fbfd,2
2b7f5,2
2b7d0,2
3fbf6,2
2b463,2
2b28c,2
2afff,2
2aff1,2
2afb3,2
2afa5,2
2af8a,2
2b7fd,2
2af33,2
3fc0f,2
2ae2f,2
2ae15,2
3fc7f,2
3fcc7,2
2abd0,2
2abc6,2
2abb9,2
2ab93,2
2bdb7,2
2bff7,2
3faa4,2
2bfd5,2
2bfa1,2
2bf2f,2
2befd,2
2beef,2
2be2f,2
2bdea,2
3fab3,2
2f7df,2
2bd8b,2
3fba1,2
3fbb5,2
2bb57,2
2bb52,2
2bacb,2
3fbeb,2
2b932,2
2b85f,2
33e7e,2
3f183,2
347d7,2
347cf,2
347ca,2
34775,2
34689,2
3f2eb,2
3410f,2
33ffb,2
33fef,2
347ff,2
33d4f,2
33bf5,2
32eb7,2
32cab,2
3f3fe,2
32525,2
3f549,2
31e1b,2
3f577,2
31dcf,2
3523b,2
356b5,2
35667,2
355a9,2
3f0ff,2
35594,2
3555c,2
35559,2
35557,2
353f8,2
3536f,2
31819,2
3521b,2
34fff,2
34e9a,2
34e2f,2
34d3a,2
34d02,2
34d00,2
34cb3,2
34bcf,2
2fde0,2
2ffdb,2
2ffd8,2
2ffca,2
3f735,2
2ffab,2
2ff7d,2
2ff6e,2
2ff3f,2
2fdf1,2
2fde1,2
2ffe7,2
2fbff,2
3f781,2
2fbaf,2
2fb7a,2
2fa55,2
2f975,2
2f955,2
3f7ca,2
2f8bd,2
306e3,2
317bb,2
3175c,2
31555,2
3146d,2
3135b,2
30fff,2
30eff,2
30abd,2
3f63f,2
3077d,2
2ab52,2
306af,2
3f6a3,2
30623,2
30357,2
3017f,2
300bb,2
3f6ff,2
2fffb,2
2fff0,2
1b7fe,2
1b8db,2
1f2e1,2
52fd,2
15a90,2
1f2e4,2
15a35,2
1252f,2
125af,2
15a06,2
125ef,2
17d5f,2
abf7,2
1f295,2
1b7f0,2
17d9e,2
48d1,2
1f529,2
157ff,2
ec9f,2
4555,2
157e3,2
126a5,2
4429,2
157d9,2
4203,2
17b81,2
11e0e,2
6100,2
15c99,2
a5e8,2
1bf68,2
a5fb,2
17b17,2
1efef,2
1f00b,2
5fff,2
a935,2
1f011,2
aeff,2
aaab,2
1bdc4,2
1231b,2
aaee,2
ab15,2
eed5,2
1ba95,2
1249f,2
55fb,2
55f7,2
1b8f0,2
1fb3f,2
3bdb,2
15753,2
15752,2
12bff,2
15726,2
1fa95,2
1faa5,2
12f4b,2
1faad,2
12f55,2
3871,2
12f5f,2
12abb,2
1fb55,2
1fb56,2
b55a,2
1fba0,2
1fbab,2
383f,2
12ffa,2
17ef5,2
15659,2
1fbba,2
383e,2
1afbf,2
1b6fe,2
4065,2
ebbf,2
17e2a,2
1b292,2
3ffd,2
127ef,2
1b252,2
ebb5,2
1f835,2
15783,2
1294a,2
1ef07,2
12a8e,2
1577b,2
15773,2
b45f,2
3ebd,2
3e3f,2
12aaf,2
3c5f,2
3bff,2
1f9fb,2
3bef,2
7a4d,2
7ffd,2
1da92,2
1c71b,2
9292,2
1017f,2
1dafe,2
10207,2
fb7b,2
7d25,2
7cbe,2
92ef,2
92f3,2
fcb1,2
783b,2
f9fb,2
931c,2
16595,2
16559,2
f7fe,2
7775,2
16355,2
1ddff,2
1de83,2
1c606,2
10baf,2
8fbf,2
89ad,2
1d340,2
fe30,2
1d077,2
16bfa,2
8c86,2
fe0f,2
16dfd,2
1cd55,2
1cafa,2
fff0,2
8e2f,2
161ab,2
fff3,2
16fa1,2
1d77f,2
1caf9,2
1caaf,2
fdfe,2
169f7,2
16954,2
168ff,2
1d9af,2
1700b,2
effa,2
9abf,2
15eab,2
1e937,2
9dbe,2
1bfdc,2
15dff,2
1ea3b,2
1ea47,2
1ea5f,2
1bfbf,2
1ea6d,2
6ac1,2
1bffb,2
6891,2
67a9,2
efd7,2
1ebcf,2
1ebea,2
1bf7e,2
6633,2
15d6a,2
11d71,2
1edc7,2
64a7,2
98c3,2
10c95,2
15ffe,2
f5ef,2
175bf,2
f5af,2
110a5,2
175f5,2
97ff,2
9835,2
70e5,2
1c2ff,2
f531,2
3,2
705d,2
6ffe,2
1c2af,2
15fbf,2
1e0f7,2
f498,2
1c14b,2
9a69,2
15f7f,2
15f43,2
15f2f,2
1479b,2
15515,2
1b8c,2
186e3,2
1feff,2
1a74f,2
14581,2
1ff57,2
154ed,2
d7fd,2
1a083,2
142bf,2
147de,2
14d4,2
15470,2
153ff,2
103f,2
100f,2
1fff3,2
1fffd,2
19e93,2
1aaa9,2
1fdfb,2
13ba7,2
1aaae,2
1aaad,2
297a,2
2032,2
1fdff,2
18611,2
